ISCL,Class,Tons,Mech,Place,Pilot,Score
IS,Light,35,Panther,4, unwary,2954.0
IS,Light,35,Panther,5, Igor Kozyrev,2920.0
IS,Light,35,Panther,6, Sir Helbrecht,2846.0
IS,Light,35,Panther,7, Zorndyke,2824.0
IS,Light,35,Panther,8, Kijahari,2627.0
IS,Light,35,Panther,9, armitage,2570.0
IS,Light,35,Panther,10, Tarogato,2512.0
IS,Light,35,Panther,11, DAEDALOS513,2431.0
IS,Light,35,Panther,12, ASaltyScrublord,2388.0
IS,Light,35,Panther,13, Pyth121,2367.0
IS,Light,35,Panther,14, Farice,2354.0
IS,Light,35,Panther,15, El Nota,2349.0
IS,Light,35,Panther,16, Temrock,2340.0
IS,Light,35,Panther,17, IL MECHWARRIOR,2332.0
IS,Light,35,Panther,18, Nightmare1,2304.0
IS,Light,35,Panther,19, GammlerHN,2200.0
IS,Light,35,Panther,20, OffC3nter,2170.0
IS,Light,35,Panther,21, Burien,2163.0
IS,Light,35,Panther,22, Modcomplex,2161.0
IS,Light,35,Panther,23, Yorinaga,2157.0
IS,Light,35,Panther,24, Bob Marlee,2139.0
IS,Light,35,Panther,25, Agishaki,2076.0
IS,Light,35,Panther,26, Bosso,2056.0
IS,Light,35,Panther,27, freud2b,2054.0
IS,Light,35,Panther,28, RaptorReaper,2022.0
IS,Light,35,Panther,29, IronAnchor,1994.0
IS,Light,35,Panther,30, Robard Sagioio,1991.0
IS,Light,35,Panther,31, Energeteek,1978.0
IS,Light,35,Panther,32, Phlaago,1977.0
IS,Light,35,Panther,33, lkraider,1972.0
IS,Light,35,Panther,34, Soku Yamashita,1955.0
IS,Light,35,Panther,35, d3lusion,1952.0
IS,Light,35,Panther,36, Archon Adam Steiner,1934.0
IS,Light,35,Panther,37, Holy Jackson,1924.0
IS,Light,35,Panther,38, Crusader627,1921.0
IS,Light,35,Panther,39, Queen of England,1917.0
IS,Light,35,Panther,40, skatenok,1916.0
IS,Light,35,Panther,41, Frodalf,1897.0
IS,Light,35,Panther,42, BrioS,1893.0
IS,Light,35,Panther,43, MonPax,1885.0
IS,Light,35,Panther,44, Jaeger Gonzo,1880.0
IS,Light,35,Panther,45, Unreal0602,1873.0
IS,Light,35,Panther,46, Aramoro999,1860.0
IS,Light,35,Panther,47, Vladosteron,1850.0
IS,Light,35,Panther,48, ZippySpeedMonkey,1842.0
IS,Light,35,Panther,49, Benjamin357,1838.0
IS,Light,35,Panther,50, ShaneoftheDead,1803.0
IS,Light,35,Panther,51, Sgraz,1797.0
IS,Light,35,Panther,52, Kasimir Wulf,1768.0
IS,Light,35,Panther,53, Amaranth Panther,1767.0
IS,Light,35,Panther,54, Khanzza,1765.0
IS,Light,35,Panther,55, Peter2000,1762.0
IS,Light,35,Panther,56, Blind Baku,1753.0
IS,Light,35,Panther,57, Smackelbap,1745.0
IS,Light,35,Panther,58, ALENTAR,1742.0
IS,Light,35,Panther,59, Col Skaza,1742.0
IS,Light,35,Panther,60, Toxani,1736.0
IS,Light,35,Panther,61, Red Charles,1734.0
IS,Light,35,Panther,62, Steel Claws,1729.0
IS,Light,35,Panther,63, Shock21,1720.0
IS,Light,35,Panther,64, Tecar,1710.0
IS,Light,35,Panther,65, Deemer,1708.0
IS,Light,35,Panther,66, Husker Adama,1705.0
IS,Light,35,Panther,67, Cavernous,1704.0
IS,Light,35,Panther,68, LennStar,1690.0
IS,Light,35,Panther,69, AngelusDD,1687.0
IS,Light,35,Panther,70, mikunis,1686.0
IS,Light,35,Panther,71, Brad Antero,1685.0
IS,Light,35,Panther,72, Danimus Maximus,1665.0
IS,Light,35,Panther,73, SirMegaV,1648.0
IS,Light,35,Panther,74, roboPrancer,1632.0
IS,Light,35,Panther,75, edeldoe,1629.0
IS,Medium,45,Blackjack,1, Vorteex,3634.0
IS,Medium,45,Blackjack,2, danau,3623.0
IS,Medium,45,Blackjack,3, Colonel ONeill,3518.0
IS,Medium,45,Blackjack,4, Serial Number,3495.0
IS,Medium,45,Blackjack,5, Batian,3494.0
IS,Medium,45,Blackjack,6, 9th brother Wolf,3380.0
IS,Medium,45,Blackjack,7, stefshepardrox,3271.0
IS,Medium,45,Blackjack,8, Nimbus Captain Brannigan,3245.0
IS,Medium,45,Blackjack,9, xCico,3129.0
IS,Medium,45,Blackjack,10, Saeo,3073.0
IS,Medium,45,Blackjack,11, bear claw,3043.0
IS,Medium,45,Blackjack,12, z3a1ot,3034.0
IS,Medium,45,Blackjack,13, PyckenZot,2910.0
IS,Medium,45,Blackjack,14, Duncan1dah0,2895.0
IS,Medium,45,Blackjack,15, Inappropriate Brown,2883.0
IS,Medium,45,Blackjack,16, 13th brother Wolf,2879.0
IS,Medium,45,Blackjack,17, Yeonne Greene,2850.0
IS,Medium,45,Blackjack,18, Kurbeks,2842.0
IS,Medium,45,Blackjack,19, iNfUsi0N,2835.0
IS,Medium,45,Blackjack,20, Ren Grey,2820.0
IS,Medium,45,Blackjack,21, Plitus,2814.0
IS,Medium,45,Blackjack,22, SirHitman,2756.0
IS,Medium,45,Blackjack,23, Kotis77,2744.0
IS,Medium,45,Blackjack,24, SCUD303,2743.0
IS,Medium,45,Blackjack,25, GrnMonster,2743.0
IS,Medium,45,Blackjack,26, Kulu,2678.0
IS,Medium,45,Blackjack,27, Super_Dave1236,2670.0
IS,Medium,45,Blackjack,28, Artanizzz,2667.0
IS,Medium,45,Blackjack,29, MechWarrior6083171,2660.0
IS,Medium,45,Blackjack,30, kjubert,2626.0
IS,Medium,45,Blackjack,31, Murder Moose,2620.0
IS,Medium,45,Blackjack,32, AXDrago,2611.0
IS,Medium,45,Blackjack,33, Swarls,2610.0
IS,Medium,45,Blackjack,34, D0bermann,2569.0
IS,Medium,45,Blackjack,35, Bhaalinator,2566.0
IS,Medium,45,Blackjack,36, Mallif,2552.0
IS,Medium,45,Blackjack,37, Nik Reaper,2544.0
IS,Medium,45,Blackjack,38, sirstas,2522.0
IS,Medium,45,Blackjack,39, Sneaky Shadow Stalker,2512.0
IS,Medium,45,Blackjack,40, silvercheckmate,2497.0
IS,Medium,45,Blackjack,41, Der BierVampiR,2494.0
IS,Medium,45,Blackjack,42, Arkelis,2491.0
IS,Medium,45,Blackjack,43, McHoshi,2463.0
IS,Medium,45,Blackjack,44, Hellbound1,2460.0
IS,Medium,45,Blackjack,45, bemuzie,2456.0
IS,Medium,45,Blackjack,46, Menas,2439.0
IS,Medium,45,Blackjack,47, freud2b,2425.0
IS,Medium,45,Blackjack,48, Dens,2424.0
IS,Medium,45,Blackjack,49, Wuxian,2394.0
IS,Medium,45,Blackjack,50, Alulalu,2384.0
IS,Medium,45,Blackjack,51, Harthandal,2384.0
IS,Medium,45,Blackjack,52, Lumpy Poet,2381.0
IS,Medium,45,Blackjack,53, Malystryx VoF,2381.0
IS,Medium,45,Blackjack,54, Poptart81,2380.0
IS,Medium,45,Blackjack,55, shaman1900,2376.0
IS,Medium,45,Blackjack,56, sh4rp87,2376.0
IS,Medium,45,Blackjack,57, Spyder29,2372.0
IS,Medium,45,Blackjack,58, BrawlerYukon,2368.0
IS,Medium,45,Blackjack,59, Joe Kehr,2363.0
IS,Medium,45,Blackjack,60, jesuzz,2359.0
IS,Medium,45,Blackjack,61, Anassi,2337.0
IS,Medium,45,Blackjack,62, Cpt Leprechaun,2334.0
IS,Medium,45,Blackjack,63, Zel Vickers,2333.0
IS,Medium,45,Blackjack,64, QuarkTop,2329.0
IS,Medium,45,Blackjack,65, Bubuchang,2309.0
IS,Medium,45,Blackjack,66, puetz,2299.0
IS,Medium,45,Blackjack,67, TuranicRaider,2292.0
IS,Medium,45,Blackjack,68, BStriker,2282.0
IS,Medium,45,Blackjack,69, A Vieira,2275.0
IS,Medium,45,Blackjack,70, Arknez,2274.0
IS,Medium,45,Blackjack,71, WARMER,2273.0
IS,Medium,45,Blackjack,72, VoltageControlledMonkey,2270.0
IS,Medium,45,Blackjack,73, The Big Dan Theory,2257.0
IS,Medium,45,Blackjack,74, Bussybear187,2252.0
IS,Medium,45,Blackjack,75, DrownedDog,2241.0
IS,Medium,40,Cicada,1, Magic Pain Glove,3848.0
IS,Medium,40,Cicada,2, SnafuSnafu,3797.0
IS,Medium,40,Cicada,3, AC 130,3670.0
IS,Medium,40,Cicada,4, ThunderKats,3521.0
IS,Medium,40,Cicada,5, Bootleg Bear,3484.0
IS,Medium,40,Cicada,6, bear claw,3380.0
IS,Medium,40,Cicada,7, Mikey Two Guns,3359.0
IS,Medium,40,Cicada,8, 9th brother Wolf,3311.0
IS,Medium,40,Cicada,9, dankith,3141.0
IS,Medium,40,Cicada,10, Paul GadlinG,3122.0
IS,Medium,40,Cicada,11, B o B,3117.0
IS,Medium,40,Cicada,12, NARC BAIT,3084.0
IS,Medium,40,Cicada,13, Nik140v,2965.0
IS,Medium,40,Cicada,14, Mayor West,2928.0
IS,Medium,40,Cicada,15, Gorgx,2887.0
IS,Medium,40,Cicada,16, Ducciojzr,2882.0
IS,Medium,40,Cicada,17, emeee,2835.0
IS,Medium,40,Cicada,18, Heavy Cavalry,2806.0
IS,Medium,40,Cicada,19, Bulde,2764.0
IS,Medium,40,Cicada,20, RainUntoYou,2756.0
IS,Medium,40,Cicada,21, Askon,2729.0
IS,Medium,40,Cicada,22, LiveeviL81,2700.0
IS,Medium,40,Cicada,23, zzoxx,2691.0
IS,Medium,40,Cicada,24, Gun Sarge,2676.0
IS,Medium,40,Cicada,25, Ivan Drive,2674.0
IS,Medium,40,Cicada,26, sspfunk,2628.0
IS,Medium,40,Cicada,27, Proxy Sinner,2623.0
IS,Medium,40,Cicada,28, Iron Shadow,2583.0
IS,Medium,40,Cicada,29,713,2570.0
IS,Medium,40,Cicada,30, Invisible Man,2565.0
IS,Medium,40,Cicada,31, Vic Thorn,2564.0
IS,Medium,40,Cicada,32, AUssenseiter,2559.0
IS,Medium,40,Cicada,33, Ren Grey,2553.0
IS,Medium,40,Cicada,34, Abishaii,2547.0
IS,Medium,40,Cicada,35, Drugoz,2544.0
IS,Medium,40,Cicada,36, Test PiIot,2539.0
IS,Medium,40,Cicada,37, Eidolon 29,2531.0
IS,Medium,40,Cicada,38, 19Selector91,2530.0
IS,Medium,40,Cicada,39, Drewcmsu,2518.0
IS,Medium,40,Cicada,40, ZizZazZuz,2509.0
IS,Medium,40,Cicada,41, Mechmisfit,2503.0
IS,Medium,40,Cicada,42, Foxhound 73,2500.0
IS,Medium,40,Cicada,43, RED KATIPO,2479.0
IS,Medium,40,Cicada,44, Ashtl2ay,2477.0
IS,Medium,40,Cicada,45, Cult,2460.0
IS,Medium,40,Cicada,46, LordofDecay,2453.0
IS,Medium,40,Cicada,47, El Destroyer,2447.0
IS,Medium,40,Cicada,48, Benjamin357,2432.0
IS,Medium,40,Cicada,49, NotTheDroidYourLookingFor,2424.0
IS,Medium,40,Cicada,50, Chortles,2410.0
IS,Medium,40,Cicada,51, Veigle,2407.0
IS,Medium,40,Cicada,52, kikoz,2400.0
IS,Medium,40,Cicada,53, stermy,2396.0
IS,Medium,40,Cicada,54, Moment Killer,2395.0
IS,Medium,40,Cicada,55, Macster16,2394.0
IS,Medium,40,Cicada,56, PsyWhat,2387.0
IS,Medium,40,Cicada,57, Orgasmic Zealot,2374.0
IS,Medium,40,Cicada,58, Flinkers,2369.0
IS,Medium,40,Cicada,59, Yberion,2367.0
IS,Medium,40,Cicada,60, GrayWwwolf,2343.0
IS,Medium,40,Cicada,61, Freo19,2337.0
IS,Medium,40,Cicada,62, Chronosw,2334.0
IS,Medium,40,Cicada,63, Ascaloth,2325.0
IS,Medium,40,Cicada,64, Longbow AH64D,2315.0
IS,Medium,40,Cicada,65, Suune,2303.0
IS,Medium,40,Cicada,66, Bowero,2301.0
IS,Medium,40,Cicada,67, ZeroSen,2293.0
IS,Medium,40,Cicada,68, danau,2288.0
IS,Medium,40,Cicada,69, Toddasaurus,2284.0
IS,Medium,40,Cicada,70, Big Bertha 00,2277.0
IS,Medium,40,Cicada,71, TrueHelicoil,2276.0
IS,Medium,40,Cicada,72, Hanfdampf,2266.0
IS,Medium,40,Cicada,73, Grey Lancer,2249.0
IS,Medium,40,Cicada,74, Baelin,2247.0
IS,Medium,40,Cicada,75, Cato Phoenix,2244.0
IS,Medium,50,Centurion,1, Cyrus Griswold Harrison,3516.0
IS,Medium,50,Centurion,2, RaptorReaper,3470.0
IS,Medium,50,Centurion,3, 1e0n,3458.0
IS,Medium,50,Centurion,4, OoWhitePhoenixoO,3343.0
IS,Medium,50,Centurion,5, Templar Dane,3313.0
IS,Medium,50,Centurion,6, SSA,3294.0
IS,Medium,50,Centurion,7, chaothulhu,3196.0
IS,Medium,50,Centurion,8, Pancracio Anastasio,3149.0
IS,Medium,50,Centurion,9, bardacuda,3132.0
IS,Medium,50,Centurion,10, asqwasqw,3080.0
IS,Medium,50,Centurion,11, Warlord Kentax,3047.0
IS,Medium,50,Centurion,12, Sagamore,3028.0
IS,Medium,50,Centurion,13, BlackHeroe,3017.0
IS,Medium,50,Centurion,14, Hyozanshadows,2998.0
IS,Medium,50,Centurion,15, VikingLordMikal,2930.0
IS,Medium,50,Centurion,16, PhoenixFire55,2873.0
IS,Medium,50,Centurion,17, BR0WN_H0RN3T,2846.0
IS,Medium,50,Centurion,18, Burien,2788.0
IS,Medium,50,Centurion,19, Haychychyn,2782.0
IS,Medium,50,Centurion,20, Amoepe,2697.0
IS,Medium,50,Centurion,21, ScorpionNinja,2678.0
IS,Medium,50,Centurion,22, Dea79,2676.0
IS,Medium,50,Centurion,23, Cuatrocon,2625.0
IS,Medium,50,Centurion,24, 627 in a Centurion,2620.0
IS,Medium,50,Centurion,25, -Avius-,2615.0
IS,Medium,50,Centurion,26, Dugesz,2567.0
IS,Medium,50,Centurion,27, ioncache,2487.0
IS,Medium,50,Centurion,28, Heavenward,2458.0
IS,Medium,50,Centurion,29, BerserX,2458.0
IS,Medium,50,Centurion,30, The Lord Weird Slough Feg,2432.0
IS,Medium,50,Centurion,31, NUSQUAM,2428.0
IS,Medium,50,Centurion,32, Xhaleon,2426.0
IS,Medium,50,Centurion,33, IL MECHWARRIOR,2425.0
IS,Medium,50,Centurion,34, No One Lives Forever,2409.0
IS,Medium,50,Centurion,35, Doughbag,2408.0
IS,Medium,50,Centurion,36, StillK,2401.0
IS,Medium,50,Centurion,37, Rickrom,2400.0
IS,Medium,50,Centurion,38, ToXikyogHurt,2390.0
IS,Medium,50,Centurion,39, 30ft SMURF,2381.0
IS,Medium,50,Centurion,40, Nimbus Captain Brannigan,2378.0
IS,Medium,50,Centurion,41, EldenLance,2367.0
IS,Medium,50,Centurion,42, CaptainSho,2348.0
IS,Medium,50,Centurion,43, TexHuk CmepTu,2344.0
IS,Medium,50,Centurion,44, Inuendo,2342.0
IS,Medium,50,Centurion,45, IHateThisName,2335.0
IS,Medium,50,Centurion,46, GizmoGecko,2326.0
IS,Medium,50,Centurion,47, Chaoran,2305.0
IS,Medium,50,Centurion,48, WeatherWitch,2298.0
IS,Medium,50,Centurion,49, Nytmyr,2268.0
IS,Medium,50,Centurion,50, Rogue Hobo,2262.0
IS,Medium,50,Centurion,51, Naelbis,2244.0
IS,Medium,50,Centurion,52, TrapJaw80,2241.0
IS,Medium,50,Centurion,53, StonedCrusher,2232.0
IS,Medium,50,Centurion,54, Excalabur50,2230.0
IS,Medium,50,Centurion,55, Sadist Cain,2227.0
IS,Medium,50,Centurion,56, Steel Claws,2225.0
IS,Medium,50,Centurion,57, Farice,2220.0
IS,Medium,50,Centurion,58, Willothius,2220.0
IS,Medium,50,Centurion,59, Stefos,2208.0
IS,Medium,50,Centurion,60, James Revenant,2205.0
IS,Medium,50,Centurion,61, Twis,2170.0
IS,Medium,50,Centurion,62, badaa,2168.0
IS,Medium,50,Centurion,63, lazytopaz,2156.0
IS,Medium,50,Centurion,64, Justin AIIard Liao,2153.0
IS,Medium,50,Centurion,65, leekcoh,2152.0
IS,Medium,50,Centurion,66, epikt,2144.0
IS,Medium,50,Centurion,67, GER Greensix,2135.0
IS,Medium,50,Centurion,68, Pickle Monsoon,2124.0
IS,Medium,50,Centurion,69, Therax,2119.0
IS,Medium,50,Centurion,70, Imhot,2103.0
IS,Medium,50,Centurion,71, Flexifoil,2095.0
IS,Medium,50,Centurion,72, Tacheyon,2075.0
IS,Medium,50,Centurion,73, ioanmilenov,2059.0
IS,Medium,50,Centurion,74, Marty MechFry,2055.0
IS,Medium,50,Centurion,75, Chunx,2051.0
IS,Medium,50,Crab,1, Jessie Red,3505.0
IS,Medium,50,Crab,2, J a m b i,3394.0
IS,Medium,50,Crab,3, bear claw,3156.0
IS,Medium,50,Crab,4, DA1W4LK3R,3143.0
IS,Medium,50,Crab,5, 9th brother Wolf,3068.0
IS,Medium,50,Crab,6, vandalhooch,3062.0
IS,Medium,50,Crab,7, Lurch98,2973.0
IS,Medium,50,Crab,8, EvilCow,2964.0
IS,Medium,50,Crab,9, TwinBeat,2929.0
IS,Medium,50,Crab,10, B o B,2915.0
IS,Medium,50,Crab,11, Manei Domini Krigg,2881.0
IS,Medium,50,Crab,12, Guyver1911,2782.0
IS,Medium,50,Crab,13, Allistan,2741.0
IS,Medium,50,Crab,14, Ioden,2725.0
IS,Medium,50,Crab,15, TheCrazedBadger,2720.0
IS,Medium,50,Crab,16, M4sterFl4sh,2706.0
IS,Medium,50,Crab,17, kruemelmonster,2639.0
IS,Medium,50,Crab,18, Madoq,2625.0
IS,Medium,50,Crab,19, iLLcapitan,2613.0
IS,Medium,50,Crab,20, A G G R 0,2576.0
IS,Medium,50,Crab,21, Hans Davion,2548.0
IS,Medium,50,Crab,22, MadManiator,2493.0
IS,Medium,50,Crab,23, Asrrin,2491.0
IS,Medium,50,Crab,24, MakpulT,2440.0
IS,Medium,50,Crab,25, FLG 01,2416.0
IS,Medium,50,Crab,26, Dugesz,2408.0
IS,Medium,50,Crab,27, midwestnomad,2391.0
IS,Medium,50,Crab,28, Ren Grey,2387.0
IS,Medium,50,Crab,29, KernelOops,2386.0
IS,Medium,50,Crab,30, LuckySunny85,2368.0
IS,Medium,50,Crab,31, Max Paralax,2363.0
IS,Medium,50,Crab,32, Jeka8,2310.0
IS,Medium,50,Crab,33, Uncle Stickyfinger,2310.0
IS,Medium,50,Crab,34, Czarr,2293.0
IS,Medium,50,Crab,35, Dorden,2289.0
IS,Medium,50,Crab,36, freud2b,2280.0
IS,Medium,50,Crab,37, Lydia Dragon,2258.0
IS,Medium,50,Crab,38, Cpt Leonidas,2248.0
IS,Medium,50,Crab,39, Holzhacker,2247.0
IS,Medium,50,Crab,40, HellsDog,2245.0
IS,Medium,50,Crab,41, vetal l,2228.0
IS,Medium,50,Crab,42, Green Hell,2212.0
IS,Medium,50,Crab,43, darthJaeger,2201.0
IS,Medium,50,Crab,44, Z02,2189.0
IS,Medium,50,Crab,45, Bravo25,2183.0
IS,Medium,50,Crab,46, Cu Chulainn 19,2156.0
IS,Medium,50,Crab,47, Robo Pisando,2155.0
IS,Medium,50,Crab,48, Hellion Kell,2149.0
IS,Medium,50,Crab,49, SkyMarshalReen,2142.0
IS,Medium,50,Crab,50, Kem,2141.0
IS,Medium,50,Crab,51, Rustyblade87,2141.0
IS,Medium,50,Crab,52, kesseltruhe,2138.0
IS,Medium,50,Crab,53, Jirec,2131.0
IS,Medium,50,Crab,54, OPLITHS,2096.0
IS,Medium,50,Crab,55, Bobby Zer0,2092.0
IS,Medium,50,Crab,56, 19Silver76,2083.0
IS,Medium,50,Crab,57, gute,2077.0
IS,Medium,50,Crab,58, Death Kell,2056.0
IS,Medium,50,Crab,59, Wagmeister,2056.0
IS,Medium,50,Crab,60, panzerotto,2056.0
IS,Medium,50,Crab,61, Deemer,2044.0
IS,Medium,50,Crab,62, valkulon,2029.0
IS,Medium,50,Crab,63, Flyby215,2028.0
IS,Medium,50,Crab,64, Leaddownrange,2011.0
IS,Medium,50,Crab,65, TioLancaster,2010.0
IS,Medium,50,Crab,66, Noble-Three,2005.0
IS,Medium,50,Crab,67, NSallaNuto,1983.0
IS,Medium,50,Crab,68, KoDiac42,1972.0
IS,Medium,50,Crab,69, Kampfiltis,1966.0
IS,Medium,50,Crab,70, INAPPROPRIATE BEHAVIOR,1945.0
IS,Medium,50,Crab,71, rockzzzzz,1941.0
IS,Medium,50,Crab,72, Ishishi,1934.0
IS,Medium,50,Crab,73, Black Hymn,1928.0
IS,Medium,50,Crab,74, Cyborx,1923.0
IS,Medium,50,Crab,75, Major Morgan Kell,1921.0
IS,Medium,55,Enforcer,1, Sir Helbrecht,3838.0
IS,Medium,55,Enforcer,2, psichih0lic,3322.0
IS,Medium,55,Enforcer,3, Black Dreamer,3268.0
IS,Medium,55,Enforcer,4, oOVisibleOo,3235.0
IS,Medium,55,Enforcer,5, Dungeon Keeper,3223.0
IS,Medium,55,Enforcer,6, MaxFool,3211.0
IS,Medium,55,Enforcer,7, LordSkyKnight,3004.0
IS,Medium,55,Enforcer,8, Phlaago,2959.0
IS,Medium,55,Enforcer,9, Darkhorse045,2925.0
IS,Medium,55,Enforcer,10, theToxy,2836.0
IS,Medium,55,Enforcer,11, Kristof McEgan,2805.0
IS,Medium,55,Enforcer,12, LegioIV,2742.0
IS,Medium,55,Enforcer,13, Schroedingers Hat,2727.0
IS,Medium,55,Enforcer,14, jjyn,2715.0
IS,Medium,55,Enforcer,15, El Nota,2710.0
IS,Medium,55,Enforcer,16, GoodTry,2685.0
IS,Medium,55,Enforcer,17, Frozen Spirit Jac,2646.0
IS,Medium,55,Enforcer,18, Dithiolium,2620.0
IS,Medium,55,Enforcer,19, greedygoose,2598.0
IS,Medium,55,Enforcer,20, DropshipPilot,2590.0
IS,Medium,55,Enforcer,21, Modcomplex,2578.0
IS,Medium,55,Enforcer,22, Lorginir,2570.0
IS,Medium,55,Enforcer,23, Roachmaster,2552.0
IS,Medium,55,Enforcer,24, rYan666,2545.0
IS,Medium,55,Enforcer,25, Meltro,2535.0
IS,Medium,55,Enforcer,26, Tirant Lo Blanc,2534.0
IS,Medium,55,Enforcer,27, M4sterFl4sh,2528.0
IS,Medium,55,Enforcer,28, asavisio,2502.0
IS,Medium,55,Enforcer,29, MT Slayer,2490.0
IS,Medium,55,Enforcer,30, Igor Kozyrev,2478.0
IS,Medium,55,Enforcer,31, Andrew NG7,2463.0
IS,Medium,55,Enforcer,32, darthJaeger,2447.0
IS,Medium,55,Enforcer,33, freud2b,2418.0
IS,Medium,55,Enforcer,34, Leisetreter,2411.0
IS,Medium,55,Enforcer,35, pilot36,2409.0
IS,Medium,55,Enforcer,36, CrazyBullets,2389.0
IS,Medium,55,Enforcer,37, thunarbjorn,2382.0
IS,Medium,55,Enforcer,38, OJohn,2380.0
IS,Medium,55,Enforcer,39, Alienized,2375.0
IS,Medium,55,Enforcer,40, Husker Adama,2367.0
IS,Medium,55,Enforcer,41, Henkijo,2335.0
IS,Medium,55,Enforcer,42, Thanatos XT,2318.0
IS,Medium,55,Enforcer,43, Kheigar,2317.0
IS,Medium,55,Enforcer,44, Ducciojzr,2317.0
IS,Medium,55,Enforcer,45, Kubernetes,2291.0
IS,Medium,55,Enforcer,46, trickster234,2290.0
IS,Medium,55,Enforcer,47, RJF Volkodav,2280.0
IS,Medium,55,Enforcer,48, Sprynt,2279.0
IS,Medium,55,Enforcer,49, SLICKNIFTY,2270.0
IS,Medium,55,Enforcer,50, DanTheMayTagMan,2253.0
IS,Medium,55,Enforcer,51, Pliky,2248.0
IS,Medium,55,Enforcer,52, Mau Gli,2234.0
IS,Medium,55,Enforcer,53, ImyerHuckleberry,2223.0
IS,Medium,55,Enforcer,54, DevlinCognito,2167.0
IS,Medium,55,Enforcer,55, Ritter von der traurigen Gestalt,2162.0
IS,Medium,55,Enforcer,56, Jack D,2144.0
IS,Medium,55,Enforcer,57, HenryMorgan,2124.0
IS,Medium,55,Enforcer,58, ColonelKane,2104.0
IS,Medium,55,Enforcer,59, redbellyblack,2082.0
IS,Medium,55,Enforcer,60, Sdragon01,2076.0
IS,Medium,55,Enforcer,61, Robi a gall Hungary,2060.0
IS,Medium,55,Enforcer,62, Surn,2054.0
IS,Medium,55,Enforcer,63, Wolf10,2054.0
IS,Medium,55,Enforcer,64, LasBlast,2044.0
IS,Medium,55,Enforcer,65, Lawnug,2044.0
IS,Medium,55,Enforcer,66, Tsangdhori,2018.0
IS,Medium,55,Enforcer,67, Hoernchen,2015.0
IS,Medium,55,Enforcer,68, ForestWolf,2012.0
IS,Medium,55,Enforcer,69, theman265,2009.0
IS,Medium,55,Enforcer,70, Treechomp,2003.0
IS,Medium,55,Enforcer,71, The Joker King,1978.0
IS,Medium,55,Enforcer,72, Hairball359,1971.0
IS,Medium,55,Enforcer,73, Bone Raven,1960.0
IS,Medium,55,Enforcer,74, Official Human Shield,1952.0
IS,Medium,55,Enforcer,75, D G P,1946.0
IS,Medium,55,Griffin,1, Suvara,3760.0
IS,Medium,55,Griffin,2, Zorndyke,3483.0
IS,Medium,55,Griffin,3, Colonel ONeill,3372.0
IS,Medium,55,Griffin,4, Sho sa ShinYodama,3303.0
IS,Medium,55,Griffin,5, The Real Rick Hunter,3225.0
IS,Medium,55,Griffin,6, TexvoR,3127.0
IS,Medium,55,Griffin,7, Haymakr,3091.0
IS,Medium,55,Griffin,8, Michal R,3034.0
IS,Medium,55,Griffin,9, original vog,3008.0
IS,Medium,55,Griffin,10, Erdamon,2999.0
IS,Medium,55,Griffin,11, Alexplode,2943.0
IS,Medium,55,Griffin,12, Candace AIIard Liao,2925.0
IS,Medium,55,Griffin,13, tml brian,2831.0
IS,Medium,55,Griffin,14, Dryer,2769.0
IS,Medium,55,Griffin,15, Adam 01 01 01,2748.0
IS,Medium,55,Griffin,16, Werri Neiss,2715.0
IS,Medium,55,Griffin,17, Ogvai Ogvai Helmschrott,2675.0
IS,Medium,55,Griffin,18, TrodoHD,2667.0
IS,Medium,55,Griffin,19, Luminiferous,2646.0
IS,Medium,55,Griffin,20, Marius Arkadius,2644.0
IS,Medium,55,Griffin,21, Assassin777,2631.0
IS,Medium,55,Griffin,22, HardBoiledEg,2631.0
IS,Medium,55,Griffin,23, MozukuGreat,2595.0
IS,Medium,55,Griffin,24, Stitchedup,2579.0
IS,Medium,55,Griffin,25, Igor Kozyrev,2560.0
IS,Medium,55,Griffin,26, Heron235,2531.0
IS,Medium,55,Griffin,27, MG Action,2527.0
IS,Medium,55,Griffin,28, Modcomplex,2517.0
IS,Medium,55,Griffin,29, FiveGorillaz,2486.0
IS,Medium,55,Griffin,30, RJF Volkodav,2486.0
IS,Medium,55,Griffin,31, Allrighty,2484.0
IS,Medium,55,Griffin,32, Nammuz,2464.0
IS,Medium,55,Griffin,33, Prins Dorin,2461.0
IS,Medium,55,Griffin,34, PanzerMagier,2430.0
IS,Medium,55,Griffin,35, Sir Albrecht,2408.0
IS,Medium,55,Griffin,36, Inuendo,2407.0
IS,Medium,55,Griffin,37, Password1234,2404.0
IS,Medium,55,Griffin,38, capt potato,2376.0
IS,Medium,55,Griffin,39, Any Chance of Peace,2370.0
IS,Medium,55,Griffin,40, armitage,2361.0
IS,Medium,55,Griffin,41, Asz,2361.0
IS,Medium,55,Griffin,42, silvercheckmate,2355.0
IS,Medium,55,Griffin,43, Dens,2347.0
IS,Medium,55,Griffin,44, crymoa,2335.0
IS,Medium,55,Griffin,45, Ardwolf,2292.0
IS,Medium,55,Griffin,46, Padde,2280.0
IS,Medium,55,Griffin,47, LazerTag,2273.0
IS,Medium,55,Griffin,48, Fouracres,2271.0
IS,Medium,55,Griffin,49, Dragonkindred,2270.0
IS,Medium,55,Griffin,50, Johnny05,2256.0
IS,Medium,55,Griffin,51, Poonbahbah,2235.0
IS,Medium,55,Griffin,52, Greeneye,2210.0
